source,title,content,date
News Max,Trump: 'Obama Will Be Voting for Me',"Former President Donald Trump posted that former President Barack Obama ""will be voting for me"" because Vice President Kamala Harris ""is an extremely Low IQ Person!""
Trump commented Friday morning, the day after Obama lectured Black men in Pennsylvania on why they should vote for Harris and not the former president.
""Obama admits a total lack of enthusiasm for Kamala, especially with Black Men,"" Trump posted on Truth Social. ""I think Obama will be voting for me because he doesn't like the fact that Kamala is an extremely Low IQ Person!""
Five minutes after that post, Trump made a pitch to minority voters.
""Kamala's Border Invasion is killing the jobs of our Black and Hispanic populations. BAD NUMBERS, will only get worse!"" Trump posted.
While speaking to a group of campaign volunteers and officials in Pittsburgh, Obama addressed reports that many Black men were leaning toward voting for Trump.
""You're coming up with all kinds of reasons and excuses,"" Obama said, The New York Times reported. ""I've got a problem with that.
""Part of it makes me think that, well, you just aren't feeling the idea of having a woman as president, and you're coming up with other alternatives and other reasons for that.""
Charlie McCarthy ✉
Charlie McCarthy, a writer/editor at Newsmax, has nearly 40 years of experience covering news, sports, and politics.
© 2024 Newsmax. All rights reserved.",11/10/2024
News Max,GOP Loses Bid to Block Pa. Voters From 'Curing' Mail-In Ballots,"Pennsylvania election officials will be able to notify voters of any mistakes in their mail-in ballots and let them make changes, the state's top court ruled, in a blow to Republicans who sought to block the practice in a state crucial to determining who will be the next U.S. president.
In declining on Saturday to hear a lawsuit brought by the Republican National Committee and its state affiliate against so-called notice and cure procedures, the Pennsylvania Supreme Court said the RNC filed the case too close to the Nov. 5 election, which pits Republican former President Donald Trump against Democrat Vice President Kamala Harris.
Pennsylvania is one of seven key battlegrounds likely to sway the state-by-state Electoral College outcome that determines the winner of U.S. presidential elections. Whichever candidate wins Pennsylvania will receive 19 electoral votes toward the total of 270 needed for victory.
The case is one of more than 120 voting-related lawsuits the RNC is involved with across 26 states. Republicans say they are trying to restore faith in elections by ensuring people don't vote illegally.
The Republican push has yielded some victories.
In another ruling on Saturday, the Pennsylvania Supreme Court declined to hear a case brought by voting rights groups against a state requirement that mail-in ballots must bear the correct date in order to be counted. The court also said that case was brought too close to the upcoming election.
""This is a huge win for election integrity, and Pennsylvania voters can cast their mail ballots with confidence,"" RNC Chair Michael Whatley said in a statement, referring to the ballot dates decision.
The use of mail-in ballots has surged since the COVID-19 pandemic. Trump, who falsely claims his loss to President Joe Biden in the 2020 election was marred by fraud, has criticized mail-in ballots as unreliable without evidence.
In asking the court on Sept. 18 to block county election boards from adapting ""notice and cure"" procedures, the RNC argued that the state's legislature had not granted the local boards the authority to adopt them.
In a Sept. 20 court filing, the Democratic National Committee and its state affiliate argued that the state's election laws indeed gave local boards the authority to implement such measures, and said the ruling the Republicans sought would prevent local officials from facilitating voter participation.
Charles Lutvak, a spokesperson for Harris' campaign, in a statement called the Pennsylvania Supreme Court's decision ""a victory, not for Democrats but for our democracy.""
© 2024 Thomson/Reuters. All rights reserved.",7/10/2024
News Max,"Robert Wilkie to Newsmax: Biden, UN Blame Israel for Everything","Robert Wilkie, the former Veterans Administration secretary under former President Donald Trump, told Newsmax on Tuesday the Biden administration is continuing to go against Israel's best interests.
""Joe Biden and Kamala Harris are now threatening Netanyahu with a U.S. arms embargo if he doesn't open up more avenues for humanitarian relief in Gaza,"" Wilkie told ""Newsline."" ""Look, the only way they're going to have peace in Gaza is if Hamas is destroyed or if Hamas surrenders. They're the ones who even took American humanitarian aid. They're keeping it from the people. They've done this for decades and decades.""
Wilkie said the Biden-Harris administration too often goes along with the U.N. which appeases Hamas and blames Israel for everything.
""If Israel ceased to exist, the United Nations would go out of business,"" Wilkie said. ""Because I think 80% of its docket is devoted to harassing and punishing the Israelis.""
The Arab American PAC announced it will not be endorsing a presidential candidate, which marks the first time in its 20-year history it will not be endorsing a Democrat for president.
""Neither side trusts this administration,"" Wilkie said. ""We've had feckless leadership now for four years. The world's on fire. If Donald Trump had remained in office, Ukraine wouldn't have happened. China would have been back in its box and Hamas wouldn't have dared attack Israel.""
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE -- See More Here: NewsmaxPlus.com
Sam Barron ✉
Sam Barron has almost two decades of experience covering a wide range of topics including politics, crime and business.
© 2024 Newsmax. All rights reserved.",15/10/2024
News Max,Michelle Obama to Headline Atlanta Vote Rally,"Former first lady Michelle Obama will headline a rally in Atlanta a week before the Nov. 5 election alongside celebrities and civic leaders focusing on engaging younger and first-time voters, as well as voters of color.
The Oct. 29 event will be hosted by When We All Vote, a nonpartisan civic engagement group that Obama founded in 2018 to ""change the culture around voting"" and reach out to people who are less likely to engage in politics and elections.
The rally is likely to help the campaign of Vice President Kamala Harris, the Democrat presidential nominee, in a closely contested state. Obama is one of the party's best-known figures and gave a speech boosting Harris’ candidacy at the national convention in August.
It is unclear which celebrities will attend the rally but organizers noted that the group's co-chairs include professional basketball players Stephen Curry and Chris Paul; musical artists Becky G, H.E.R., Selena Gomez, Jennifer Lopez and Janelle Monáe; beauty influencer Bretman Rock; and actors Tom Hanks, Lin-Manuel Miranda and Kerry Washington.
The group has hosted more than 500 ""Party at the Polls"" events across the country focused on increasing voter registration and turnout. The events have ranged from pop-up block parties in Las Vegas, Phoenix and Philadelphia to voter registration partnerships with professional sports leagues and music festivals over the past year.
""The goal is to take the energy and momentum at the rally to the ballot box,"" said Beth Lynk, executive director of When We All Vote. ""We want to bring the culture, the energy and the momentum together in one big space.""
Lynk said the group chose Atlanta because of the state's diversity and the impact that only a handful of voters can make in Georgia. About one-third of Georgia's electorate is Black alongside rapidly growing Asian American and Latino communities. When We All Vote is focused on engaging college students on campuses in the metropolitan Atlanta area, Lynk said.
""Something that we have been hearing from young voters is that a lot of people don’t believe that their votes have power. But they do, plain and simple,"" Lynk said. ""We know that democracy has to work for all of us and that’s what we will be stressing at this rally.""
The rally will take place just before early voting ends in Georgia on Nov. 1, less than a week before Election Day.
Copyright 2024 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed without permission.",16/10/2024
News Max,Gordon Sondland to Newsmax: Harris 'Existential Threat',"Gordon Sondland, the former U.S. ambassador to the European Union, told Newsmax on Tuesday that he's supporting former President Donald Trump in November because Vice President Kamala Harris poses ""an existential threat to our way of life.""
Sondland, on ""Newsline,"" commented on his recent interview with MSNBC where he revealed that he plans to vote for Trump despite testifying against the former president during his impeachment trial in 2019, saying that he doesn't ""stand by"" his previous statement that he would no longer support Trump after the Capitol riot.
""Look, you have to put Jan. 6 into perspective,"" Sondland said. ""I was not pleased by Jan. 6, It was not our finest hour. I do believe, sadly, that President [Joe] Biden won the election.""
He added, ""Were there voting anomalies? Absolutely. Did they amount to enough to change the outcome of the election? Sadly, no. President Biden won.""
Sondland went on to say that he sees ""things through a different lens four years later,"" adding that while he's ""upset by the events of Jan. 6, they're far eclipsed by what the Biden-Harris administration have put us through as a country and will put us through even more and more dramatically if Vice President Harris is elected president.""
He also clarified that he believes Harris being elected president would be ""an existential threat to our way of life,"" but not ""an existential threat to our country.""
Sondland said, ""Our country has survived far worse than Kamala Harris and Joe Biden, and hopefully, will continue to do so.""
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE – See More Here: NewsmaxPlus.com
Theodore Bunker ✉
Theodore Bunker, a Newsmax writer, has more than a decade covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",8/10/2024
News Max,"Suffolk Poll: Trump Gains as Harris Struggles With Latino, Black Voters","Former President Donald Trump and Kamala Harris are in a tight race as they near the final stage of the presidential campaign. Both are competing for crucial Latino and Black voter support. A USA TODAY/Suffolk University poll released on Monday shows Trump closing the gap with targeted messaging while Harris struggles to generate enthusiasm among critical demographics, USA Today reported.
The poll reveals that Trump and Harris are effectively tied. Harris holds a narrow lead of 45% to Trump's 44%, a shift from August when Harris led by five percentage points.
Trump's success stems from his efforts to appeal to Latino and Black voters, particularly men, by focusing on economic issues and crime. The poll shows that 49% of Latino voters support Trump, while 38% back Harris.
Harris leads among Black voters with 72%, but this is a significant drop compared to traditional Democratic margins in the group. By contrast, Trump's 17% among Black voters marks a considerable inroad.
While Trump has focused on issues like the economy, his approach to specific policies has also influenced public opinion. Among likely voters, 49% believe Trump has adequately explained his policies, compared to 48% who disagree. Meanwhile, Harris faces scrutiny, with 57% of respondents stating she hasn't done enough to clarify her policies. Even among her supporters, 23% want to hear more details about her plans.
Harris, however, leads Trump by double-digit margins on specific issues, including healthcare and abortion rights. The poll shows Harris is favored 54% to 39% on healthcare and 56% to 36% on abortion. She also leads in her perceived ability to bring about political change, with 46% of voters preferring her over Trump, who garnered 44%.
Despite her strengths, Harris has lost ground with the voter base that helped Joe Biden win in 2020 when 92% of Black and 59% of Latino voters supported the Democratic ticket.
Harris has ramped up outreach to Latino and Black voters, especially in swing states. She released an economic plan for Black men that includes small-business loans and marijuana legalization. However, the poll shows she has yet to generate the enthusiasm to secure these key voting blocs.
Conversely, Trump continues to be seen as stronger on issues such as the economy and immigration. Voters trust him more to handle the economy, 53% to 43%, and he leads Harris on immigration, 51% to 44%.
The poll, which has a margin of error of plus or minus 3.1 percentage points, surveyed 1,000 likely voters from Oct. 14 to 18. It highlights a deeply polarized electorate: 61% believe the country is on the wrong track, but opinions are sharply divided on the best path forward.
In the poll, 44% of respondents said they were worse off than four years ago, compared to 39% who disagreed.
Jim Thomas ✉
Jim Thomas is a writer based in Indiana. He holds a bachelor's degree in Political Science, a law degree from U.I.C. Law School, and has practiced law for more than 20 years.
© 2024 Newsmax. All rights reserved.",21/10/2024
News Max,Newsmax - Apps on Google Play,"Newsmax is a premier news platform that offers comprehensive news coverage, breaking news, and real-time updates on topics that matter to you.
Forbes calls Newsmax ""a news powerhouse,"" and The New York Times describes it as a ""potent force in U.S. politics"".
It is America’s fastest-growing news channel.
From the corridors of the White House to the halls of Congress, our reporting covers every aspect of US political life. We provide trusted news on health, personal finance, faith, and freedom issues, reflecting our commitment to delivering 'Real News for Real People'.
The app includes easy access to Newsmax.com. Staying informed has never been so easy. Visit Newsmax today and step into the world of well-rounded news coverage.
JUST ANNOUNCED:
You can now get access to our premium subscription service Newsmax+ within the app.
Newsmax+ delivers breaking news, expert analysis, and commentary from renowned contributors and political pundits - content you can’t find anywhere else.
Each day you’ll find Rob Schmitt, Greta Van Susteren, Greg Kelly, Carl Higbie . . . and great guests like Mike Huckabee, Dick Morris, Kari Lake, Alan Dershowitz, Rick Santorum, Victor Davis Hanson and more.
Mornings on Newsmax start with Rob Finnerty and Sharla McBride . . . and our team of daytime anchors follows giving you the latest from Washington, New York, and places around the globe.
In the late afternoon, Chris Salcedo and Carl Higbie host some of the best shows on cable news.
Your Premium Subscription Includes:
- Newsmax channel 24/7 access
- Access to the archive for great shows like “Rob Schmitt Tonight,” “Greta Van Susteren The Record” and “Greg Kelly Reports” – and all of our top shows!
- Documentaries on President Trump, Joe Biden’s presidency, Faith in America, the Rise of Woke, and much more.
- Actor Jon Voight’s “Land of Israel” full series!
- Programs on the founding of America, Civil War, greats like Abe Lincoln, George Washington, and Ronald Reagan, World War II . . . and more!
- Comedy documentaries that will have you laughing – with Bob Hope, Don Rickles, and more!
- Special briefings from top newsmakers in the worlds of politics, health, and finance
- And much more!
Get free unlimited access to the Newsmax2 streaming channel, with the latest news and analysis.
Newsmax2 delivers compelling breaking news and analysis with the latest on politics, finance, and health — including great conversation and interviews with high-profile talent and contributors from across the political spectrum.
At Newsmax, we believe in the power of information. We are dedicated to presenting facts, offering diverse viewpoints, and encouraging open dialogue. Whether you're a political aficionado or simply want to stay updated, Newsmax is your comprehensive destination for reliable, extensive, and timely news.",21/7/2024
News Max,Trump: Youngkin Right to Appeal Noncitizen Voting Decision,"Former President Donald Trump said he supports Virginia Gov. Glenn Youngkin's decision to appeal a federal judge's Friday decision allowing nearly 1,600 noncitizens to vote in the upcoming general election.
Trump, the Republican presidential candidate, took to Truth Social to blast the Department of Justice after U.S. District Judge Patricia Giles granted an injunction request brought against Virginia election officials.
""Sleepy Joe Biden and Comrade Kamala Harris ridiculously accuse me of wanting to 'weaponize' the Justice Department, when they have done all of the weaponizing. Now, their truly Weaponized Department of ‘Injustice,’ and a Judge (appointed by Joe), have ORDERED the Great Commonwealth of Virginia to PUT NON-CITIZEN VOTERS BACK ON THE ROLLS,"" Trump posted.
""This is a totally unacceptable travesty, and Governor Youngkin is absolutely right to appeal this ILLEGAL ORDER, and the U.S. Supreme Court will hopefully fix it! Only U.S. Citizens should be allowed to vote. Keep fighting, Glenn - AND REPUBLICANS IN VIRGINIA, KEEP VOTING EARLY! I will be calling in to Glenn’s Rally with Lara Trump tomorrow morning to talk about this crazy Ruling, and announce my final stop in Virginia before Election Day. TUNE IN!""
Youngkin's office issued a press release with the governor saying the state will appeal the judge's ruling to the Supreme Court, if necessary.
""Let’s be clear about what just happened: only 11 days before a Presidential election, a federal judge ordered Virginia to reinstate over 1,500 individuals–who self-identified themselves as noncitizens–back onto the voter rolls. Almost all these individuals had previously presented immigration documents confirming their noncitizen status, a fact recently verified by federal authorities,"" Youngkin said in his statement.
""This is a Virginia law passed in 2006, signed by then-Governor Tim Kaine, that mandates certain procedures to remove noncitizens from the voter rolls, with safeguards in place to affirm citizenship before removal–and the ultimate failsafe of same-day registration for U.S. citizens to cast a provisional ballot. This law has been applied in every Presidential election by Republicans and Democrats since enacted 18 years ago.
""Virginia will immediately petition the Fourth Circuit Court of Appeals and, if necessary, the U.S. Supreme Court, for an emergency stay of the injunction.""
Giles ordered Virginia to reinstate more than 1,600 voter registrations that were canceled in the past two months as part of a campaign to prevent noncitizens from voting.
The Justice Department and private groups, including the League of Women Voters, said many of the 1,600 voters whose registrations were canceled were in fact citizens whose registrations were canceled because of bureaucratic errors or simple mistakes like a mischecked box on a form.
Charlie McCarthy ✉
Charlie McCarthy, a writer/editor at Newsmax, has nearly 40 years of experience covering news, sports, and politics.
© 2024 Newsmax. All rights reserved.",25/10/2024
News Max,Vance: Aurora Mayor Shows 'Element of Truth' to Gang Claims,"Sen. J.D. Vance on Sunday doubled down on former President Donald Trump's claims that members of the Venezuelan Tren de Aragua gang have ""overrun"" the city of Aurora, Colorado, saying Mayor Mike Coffman has admitted there is a problem while denying one exists.
""Well, Martha, you just said the mayor said they were exaggerated,"" Trump's running mate told ABC News' ""This Week"" anchor Martha Raddatz. ""That means there's got to be some element of truth here.""
Coffman, the GOP mayor of Aurora, said Trump's claims, made during a rally in the city and during other political speeches and interviews, are ""grossly exaggerated"" and that they ""have unfairly hurt the city's identity and sense of safety.""
During a rally Friday in Aurora, located near Denver, Trump repeated claims that the migrants have ""invaded and conquered"" the city and accused his Democrat rival, Vice President Kamala Harris, of letting the city's buildings be ""infested"" by gang members, calling them ""animals and barbaric thugs.""
He also unveiled a plan he's calling ""Operation Aurora"" and promised that if he's elected, ""we will send elite squads of ICE [Immigration and Customs Enforcement], Border Patrol, and federal law enforcement officers to hunt down and arrest and deport every last illegal alien gang member until there is not a single one left in this country.""
Raddatz told Vance that the city says the issues are limited to a few apartment complexes and that the mayor said the city's police will handle the concerns.
But Vance argued that Harris has caused the issues in Aurora through her involvement with the Biden administration and as its ""border czar.""
""Unfortunately, when you let people in by the millions — most of whom are unvetted, most of whom you don't know who they really are — you're going to have problems like this,"" he said, adding that Harris ""bragged about opening the border, and now we have the consequences, and we're living with it.""
""We're not going to do better, Martha, unless Donald Trump calls this stuff out. I'm glad that he did,"" said Vance.
The Ohio Republican also defended Trump's claims that aid from the Federal Emergency Management Agency that should be going to hurricane victims in Florida, North Carolina, and Georgia has instead gone to migrants.
""What the president said is that, fundamentally, FEMA aid is distracted by going to illegal migrants,"" Vance said. ""We've got Republican congressmen who are on the ground who represent that area saying that they have to call the White House to get food and water to FEMA.""
Vance said that he doesn't think there is ""anything malicious"" happening,"" but at the same time, ""we've had an incompetent response to this particular crisis, particularly in western North Carolina, which, to be fair, was hit harder than a lot of us expected it.""
Raddatz on Sunday also asked Vance if Trump plans to go after his political opponent if he wins the November election.
""No, he was president for four years, and he didn't go after his political opponents,"" said Vance, claiming instead that Harris has ""tried to arrest everything from pro-life activists to her political opponents.""
Raddatz told Vance that Trump has threatened to prosecute people who have cheated in the election, and he responded that the former president has said that ""people who violated our election laws will be prosecuted.""
""I think that's the administration of law,"" he added. ""He didn't say people are going to go to jail because they disagree with me.""
Sandy Fitzgerald ✉
Sandy Fitzgerald has more than three decades in journalism and serves as a general assignment writer for Newsmax covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",13/10/2024
News Max,Judge Allows Biden Student Loan Forgiveness Plan to Proceed,"The temporary restraining order preventing President Joe Biden from forgiving student loan debt for over 25 million Americans will expire after a federal judge delivered a loss to the Republican-led effort to stop the plan.
Alabama, Arkansas, Florida, Georgia, Missouri, North Dakota, and Ohio filed a lawsuit against the aid package that includes debt cancellation for millions of dollars worth of student loans, arguing that the attempt is illegal and would harm student loan providers.
However, U.S. District Judge Randal Hall in Georgia ruled on Wednesday that the state lacked the standing to sue against the plan and therefore could not serve as the venue for the lawsuit. The judge ruled that the case should be transferred to Missouri since the suit claims that the plan would harm the Missouri Higher Education Loan Authority.
""Based on Plaintiffs' reliance on MOHELA as its primary basis for standing, the Court finds the most equitable transfer would be to the United States District Court for the Eastern District of Missouri,"" Hall wrote in his decision.
A spokesperson for the Department of Education hit out at Republicans following the ruling in a statement to CNBC.
""The fact remains that this lawsuit reflects an ongoing effort by Republican elected officials who want to prevent millions of their own constituents from getting breathing room on their student loans,"" the spokesperson said.
Theodore Bunker ✉
Theodore Bunker, a Newsmax writer, has more than a decade covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",3/10/2024
News Max,Ohio Dem Staffer Caught Saying 'Open' the Border,"A staffer for two Ohio lawmakers was caught on audio calling residents racist and saying the entire border should be open. Kevin Oyakawa, who works for Democrats Sen. Sherrod Brown and Rep. Emilia Sykes as a regional organizing director, can be heard saying, ""Open the f—ing border, I don't give a s— who the f— comes in here,"" according to Ohio.news.
""We don't need border patrol, but the issue with even talking about immigration here in Ohio is that it's a losing issue for Democrats here. For like no f—ing reason other than people's pure racism,"" he said.
He added that if Sykes ""has to start talking about immigration, she starts losing.""
In response, Sykes' campaign defended her record, highlighting her support for bipartisan measures like the Dignity Act, which aims to strengthen border security and curb the flow of illegal drugs.
Her campaign said in a statement, ""Congresswoman Emilia Sykes has worked to deliver increased funding to help secure our border and stop the flow of illegal drugs like fentanyl.""
Sykes' Republican opponent, Kevin Coughlin said, ""Ohioans are already aware of Emilia Sykes' dangerous open border policies, and now we see what she and her team support behind closed doors."" He added that Sykes calls anyone who disagrees with her ""racist.""
Brown's campaign also emphasized his support for border security. His campaign spokesman said Brown has ""worked with both parties to secure our southern border and keep Ohioans safe from fentanyl by cracking down on the chemical suppliers in China and drug cartels in Mexico.""
A spokesperson for Bernie Moreno, Brown's Republican opponent, said, ""Ohio Democrats would rather keep the border open and continue to allow millions of illegals to enter our nation rather than secure the border and protect our communities.""
In 2017, when Oyakawa was just 20, he ran for a local office in Illinois, where he was attending college. His name was left off the ballot because of a mistake on his petition forms. He told Ncclinked.com in February 2018, ""I had to make up for my inexperience through my energy, and I put all that energy into building up the campaign and building momentum. Just to have it taken away on a technicality was really saddening.""
Kate McManus ✉
Kate McManus is a New Jersey-based Newsmax writer who's spent more than two decades as a journalist.
© 2024 Newsmax. All rights reserved.",29/10/2024
News Max,Kremlin Denies October Report of Trump Phone Calls With Putin,"The Kremlin on Wednesday denied reports by American journalist Bob Woodward that former President Donald Trump spoke to Russian President Vladimir Putin as many as seven times after leaving office, the RBC daily reported.
When asked by RBC if Putin and Trump had spoken on the phone, Kremlin spokesman Dmitry Peskov said: ""No, that's not true.""
In his book ""War,"" Woodward said Trump ordered an aide away from his office at his Florida residence at Mar-a-Lago in early 2024 so he could conduct a private phone call with Putin, according to The Washington Post's summary of the book.
The Post said Wednesday the book does not describe what the two men discussed, and it quotes a Trump campaign official casting doubt on the supposed contact.
The book also cited an unnamed Trump aide as indicating that Trump might have spoken to Putin as many as seven times since Trump left the White House in 2021.
Trump's campaign dismissed Woodward's book and said the book's content was ""made-up,"" The New York Times reported.
© 2024 Thomson/Reuters. All rights reserved.",9/10/2024
News Max,Trump Won't Rule Out Pardon for Hunter Biden,"Donald Trump on Thursday did not rule out granting a pardon to Hunter Biden if the Republican presidential nominee wins back the White House, saying, ""I wouldn't take it off the books.""
Trump commented during an interview with conservative radio host Hugh Hewitt.
President Joe Biden's son is scheduled for two sentencing hearings in December, one for his conviction on felony gun charges (Dec. 4) and the other for his guilty plea on federal tax charges (Dec. 16). Trump told Hewitt the look is ""very bad for our country"" despite the fact that Biden has ""been a bad boy.""
""I wouldn't take it off the books,"" Trump told Hewitt. ""See, unlike Joe Biden, despite what they've done to me, where they've gone after me so viciously, despite what, and Hunter's a bad boy. There's no question about it. He's been a bad boy. All you had to do is see the laptop from hell. But I happen to think it's very bad for our country.""
Hunter Biden was convicted in June on charges of lying about his use of illegal narcotics while purchasing a firearm in 2018. He then pleaded guilty to all nine federal tax charges in early September, the day that jury selection was set to begin.
Before ending his bid for reelection, President Biden repeatedly said he would not pardon or commute any sentence for Hunter.
Trump was convicted on 34 felony counts of falsifying business records in May. His sentencing is set for Nov. 26, three weeks after the election. Democrat nominee Kamala Harris was asked this week if she would consider pardoning Trump if she won the presidency.
""I'm not going to get into those hypotheticals,"" Harris told NBC News. ""I'm focused on the next 14 days.""
Trump also faces two federal indictments issued by Department of Justice special counsel Jack Smith, one for allegedly trying to overturn the 2020 election results and another over the handling of presidential documents, some deemed classified, at his Mar-a-Lago estate in Florida. The documents case was tossed by U.S. District Judge Aileen Cannon, but Smith is appealing the decision.
Trump told Hewitt he would fire Smith ""in 2 seconds"" if he wins the election but said he doesn't think he would get impeached for it.
""No, I don't think they'll impeach me if I fire Jack Smith,"" he said. ""Jack Smith is a scoundrel. He's a very dishonest man, in my opinion, very dishonest man. And he's a mean man. [B]ut his problem is, he's so mean that he always goes too far like the raid of Mar-A-Lago.""
Trump was referring to FBI agents searching his Palm Beach, Florida, estate at the outset of Smith's classified documents investigation in August 2022.
Mark Swanson ✉
Mark Swanson, a Newsmax writer and editor, has nearly three decades of experience covering news, culture and politics.
© 2024 Newsmax. All rights reserved.",24/10/2024
News Max,Man Arrested Near Trump Rally Denies Assassination Plot,"The man arrested on gun charges near Donald Trump's Coachella rally on Saturday denied he was trying to assassinate the Republican presidential nominee.
Vem Miller, 49, was stopped half a mile from the Indio, California, rally entrance and ""was found to be illegally in possession of a shotgun, a loaded handgun, and a high-capacity magazine,"" as well as fake press and VIP passes, according to the Riverside County Sheriff's Office.
""I truly do believe we prevented another assassination attempt,"" Riverside County Sheriff Chad Bianco told reporters Sunday, the New York Post reported.
Trump has survived two assassination attempts in recent months.
Miller, though, told Fox News Digital he's ""100% a Trump supporter"" and had no plans to harm the former president. He also said he reported the guns to authorities at the checkpoint and insisted the documents Riverside Bianco said were fake are legit.
Miller quickly released on $5,000 bail and no federal charges have been filed.
""I always travel around with my firearms in the back of my truck,"" Miller told the outlet in a phone interview.
""I've literally never even shot a gun in my life. … I don't know anything about guns. I am beyond a novice.""
Miller said he bought the guns after receiving threats due to launching the America Happens Network to combat ""censorship"" in the media.
A one-time Democrat and Barack Obama supporter, Miller said, ""I'm certainly more Republican now,"" and fully backs Trump.
""This is a man that I deeply admire, because I was a closet individual in terms of my beliefs, because I worked in Hollywood. As my politics started to change, I realized that Hollywood is a homogenous community,"" Miller told Fox News Digital.
He also discussed Bianco's statement that Miller's license plate is ""one that is homemade and indicative of a group of individuals that claim to be sovereign citizens.""
""That's a nonsensical statement,"" said Miller, who added he doesn't support the sovereign citizen movement and is not a part of it or any other anti-government groups.
""I don't think there's such a thing,"" he says, adding that the two terms don't make any sense together.
Mindy Robinson, a conservative activist and friend of Miller, said police acted ""hysterically"" in arresting the Las Vegas, Nevada, man.
""The fact he's out on $5,000 bail proves they know he's not a threat; they're just mad they're about to have a lot of egg on their face for running with this as hysterically as they did,"" Robinson told Newsweek.
Miller said he's considering suing over defamatory statements and alleged police infringement of his rights, journalist Kyle Becker posted on X.
Charlie McCarthy ✉
Charlie McCarthy, a writer/editor at Newsmax, has nearly 40 years of experience covering news, sports, and politics.
© 2024 Newsmax. All rights reserved.",14/10/2024
News Max,Michigan's Bloated Voter Rolls Under Microscope as Election Looms,"Michigan’s voter rolls are under scrutiny less than three weeks from the Nov. 5 election, following a report the state has 500,000 more registered voters than people old enough to vote. The discrepancy has led to concerns about election integrity.
The Republican National Committee filed a lawsuit in March after finding that 53 Michigan counties had registration rates of 100% or higher based on U.S. Census data.
Attorneys for the RNC wrote: “These voter registration rates are abnormally or, in the case of counties with greater than 100% registration, impossibly high.” While the lawsuit did not allege fraud, it argued the inflated rolls increase the opportunity for it. The suit also claims that inflated rolls cause political parties to spend more money on mailers and other voter outreach.
Michigan Secretary of State Jocelyn Benson, a Democrat who’s been named in several lawsuits, maintains the state is in compliance with federal law and that the lawsuits are part of a broader effort to undermine confidence in the election process.
A spokeswoman for Benson said the legal complaints are an effort to “lay the groundwork to overturn the results of the election if they don’t like them.”
Secretaries of state are required by law to maintain clean voter rolls by removing people who have died, moved, been convicted of a felony, or have otherwise become ineligible to vote.
Benson’s office has removed approximately 800,000 voters since 2019 and plans to remove another 360,000 in 2025. Still, more than 200,000 new voters have registered since the RNC lawsuit was filed, further complicating the issue.
Kate McManus ✉
Kate McManus is a New Jersey-based Newsmax writer who's spent more than two decades as a journalist.
© 2024 Newsmax. All rights reserved.",18/10/2024
News Max,Trump Ribs Schumer: He'll Bring Back Biden if Polls Worsen,"Republican presidential nominee Donald Trump elicited laughs out of Sen. Chuck Schumer, D-N.Y., saying the Senate majority leader was the one responsible for kicking President Joe Biden out of the presidential race but will be the one to bring him back if Vice President Kamala Harris' polling gets any worse.
Trump made the comments at the Al Smith Dinner on Thursday night in Manhattan, a white-tie charity event skipped by Harris.
""If she does any worse in the polls, they're going to bring [Biden] back again, I think,"" Trump said during his roast. ""Chuck, he's going to do it,"" Trump said, pointing to the senator, who was seated directly to Trump's left during his speech.
""He's the one that got [Biden] out. That's the guy. Much more so than crazy [Rep.] Nancy [Pelosi] I will tell you, because I know him. He did it,"" getting a chuckle and an eyebrow raise out of Schumer.
Trump also needled Schumer on the name of his political party.
""But many of you are Manhattan liberals from the media and the Democrat Party. I always say the Democrat. You know, Chuck doesn't like that. He likes Democratic,"" Trump said. ""And it sounds much more beautiful: the Democratic Party. I always say the Democrat Party because it sounds worse. And it's true.
""He likes Democratic. Why don't they just change the name this way? You know, it is Democrat,"" Trump said, again getting a laugh out of Schumer.
Mark Swanson ✉
Mark Swanson, a Newsmax writer and editor, has nearly three decades of experience covering news, culture and politics.
© 2024 Newsmax. All rights reserved.",17/10/2024
